Date,ADRO.JK,ASII.JK,EXCL.JK,MDKA.JK,PGAS.JK
2021-05-18,0.012657988286940203,-0.004830889577426722,0.04040393876362369,0.015443966947386922,0.013274453895225191
2021-05-19,-0.020833195684568095,-0.01941760668482062,0.0,0.0,-0.030567695696931962
2021-05-20,-0.004255303288040468,0.02475258296494265,0.07767009193072094,-0.049429647664564036,-0.01801805517119126
2021-05-21,-0.004273552815361126,-0.024154691948494955,0.00900883995480073,-0.007999975175562835,0.013761441527890828
2021-05-24,-0.004291764821787947,0.009901058196228218,-0.004464202689841823,-0.012096786806770954,-0.04524885595269801
2021-05-25,0.008620657107687224,-0.004901994168573509,0.026905791093100095,0.04081630151640092,0.042654023385219064
2021-05-27,-0.004273552815361126,0.014778426265092515,0.04366821207078431,0.02352943716456557,0.01818178366863532
2021-05-28,0.0042918944529839465,0.0,-0.012552282682996685,-0.0038314536253742926,0.008928554782783538
2021-05-31,0.01709388856841887,0.019417422750231728,0.042372744772068094,0.03846161249891966,-0.013274240684094996
2021-06-02,0.058823633924121266,0.014285751231126298,0.048780526286061665,0.018518506503948373,0.07623310763117597
2021-06-03,-0.00793653837648578,0.004694867416958459,-0.0077518936704351615,-0.010909102159835204,-0.016666635435185317
2021-06-04,-0.015999941041657362,-0.023364584163295232,-0.003906379105253266,-0.04411769305998825,-0.008474628180529242
2021-06-07,-0.020325311309084215,0.004784721668686709,0.015686389110769028,0.03846161249891966,-0.008547061347485396
2021-06-08,0.004149425176433796,0.0047618168375518355,-0.0617761065200364,-0.007407476748640285,-0.030172359481516087
2021-06-09,0.004132341000694595,0.009478798093214502,0.016460918057336738,0.06343287379824569,-0.004444436195367274
2021-06-10,-0.004115335033005985,0.014084365064484405,0.04048580832972015,-0.01052632688072419,0.02678573605328305
2021-06-11,0.08677672721563234,-0.023148132447053493,0.0,-0.01063830920083031,0.056521702391484796
2021-06-14,0.007604765352827725,-0.018957237034479935,-0.03501940706757156,0.021505399490932664,-0.041152253310123954
2021-06-15,-0.011320826114276428,-0.004830889577426722,0.008064574185662865,0.014035131776209964,-0.0042919064405757545
2021-06-16,0.06488560266570498,0.0,0.06399983605761617,0.006920393352591647,-0.02155161611158707
2021-06-17,-0.028673834737425463,-0.00970880334241031,-0.02631568964036335,0.05841918961121695,-0.026431738322571174
2021-06-18,-0.033210429162995214,-0.019607852849039542,-0.003861031633126122,-0.0681818107955624,-0.04072397762525837
2021-06-21,-0.019083783781291164,-0.01599997019278443,0.046511662891761674,0.006968706738227137,-0.004716972197676861
2021-06-22,0.003890917967292351,0.0,0.02962955509332388,0.02076118005777494,0.0
2021-06-23,-0.02325584390163493,0.0020325726326555493,-0.010791352175237967,-0.01694914247788326,-0.009478654947211118
2021-06-24,-0.011904777600375449,0.002028321566305724,-0.007272685873131124,-0.01379306059991292,-0.023923475863646293
2021-06-25,0.03212869844421751,-0.004048559447253353,0.0,0.010489521197395435,0.014705854564179166
2021-06-28,-0.03891070750491055,-0.042682870086770186,-0.0366301109258913,-0.003460239971508239,-0.043478257495924155
2021-06-29,-0.01619421143288835,0.027600887544649844,0.0,-0.006944422721672172,0.010101072375511055
2021-06-30,-0.00823060791772856,0.020661034365621722,0.015209137819929497,0.02797202736014892,0.004999990362857698
2021-07-01,0.0,0.01720656940451093,-0.01123593981204074,-0.003401392391013447,0.004975114836620387
2021-07-02,0.045643238292444765,-0.00497522066517786,-0.00378790626049319,0.0,0.024752428011261207
2021-07-05,-0.01984131597686134,-0.011999993432308398,-0.030418275639858883,-0.006825917287350158,-0.009661740162296595
2021-07-06,0.04453449414786981,-0.00809718281240146,0.015686389110769028,0.07560139525660214,0.014634039325807535
2021-07-07,-0.03100781138051789,0.0,0.0038609317306308455,-0.03833869697296288,-0.009615366795223679
2021-07-08,-0.023999911562486043,-0.004081544541669646,-0.01538452811475488,0.01328907825211334,-0.01941743939242957
2021-07-09,0.024590071094058752,0.0061474400828569475,0.01562490998165833,-0.02295087024596587,0.004950485602252197
2021-07-12,-0.012000016189380958,0.0020367123985374214,0.0038461817878197024,-0.010067124802217164,-0.004926099019978536
2021-07-13,-0.004048507001841339,-0.004065081087589073,-0.06513407530741133,-0.0033897775980151756,-0.014851536321133785
2021-07-14,-0.008130050855177262,-0.03469393410012245,0.020491738956891492,0.010204092055240865,-0.020100465197968265
2021-07-15,0.004098345182343088,0.016913489162480477,-0.004015989555330446,0.026936026084935838,0.025641059433329394
2021-07-16,0.012244728635261382,0.014552994217953197,0.004032182759176495,-0.009836075527131616,0.009999980725715396
2021-07-19,0.008064608945264728,-0.020491747325841914,-0.008032083025312997,-0.029801354959588133,-0.009900971204504505
2021-07-21,-0.008000091337104553,0.018828339944577888,0.0,-0.03071675590553602,0.034999932540003886
2021-07-22,0.07661317602695528,0.02258726686368351,0.016194344283100293,0.01760571167902336,0.028985608455607492
2021-07-23,-0.02247204992833607,-0.0060240612457005405,-0.02390434879241221,0.013840786705183294,0.0
2021-07-26,-0.019157132904844443,-0.03636367811628205,-0.01632664786223903,-0.02389075320987899,-0.023474283196089574
2021-07-27,-0.003906353697444187,-0.002096423846460471,0.008298815773934098,-0.010489521197395435,-0.009615366795223679
2021-07-28,-0.003921436245124421,-0.010504140362645242,-0.012345661922891993,0.017667833274397138,-0.024271799240537018
2021-07-29,0.043307164797562026,-0.012738912429312244,0.05833332345061737,0.03125003258415826,0.0
2021-07-30,0.007547255402054365,0.015053675530514843,0.05905513776214599,-0.0033670348573755504,-0.029850768929693072
2021-08-02,0.02621724075127796,0.021186586377631933,-0.01486989956077378,-0.023648616945143197,0.015384586238753384
2021-08-03,-0.014598704289759734,0.024896184285258638,0.003773514530769795,0.006920393352591647,0.020202063630290645
2021-08-04,0.007407491929081189,-0.00809718281240146,0.0037594259229771776,-0.013745747317247536,0.014851536321133674
2021-08-05,-0.044117702581004115,-0.00204080449067201,-0.022471879624081592,-0.013937239088757991,-0.009756156801785099
2021-08-06,-0.0076922790967404175,0.01022495402512602,-0.0076627915680047565,-0.04946998622407195,0.00985227716263859
2021-08-09,0.0077519089438691235,-0.01619436562480281,-0.01158299499688309,-0.026022270249673296,-0.014634196027303648
2021-08-10,0.030769232556453696,0.010288071324633385,-0.007812556064054954,-0.015267222964895577,-0.004950485602252197
2021-08-12,0.052238837089288115,0.0061100085787451075,0.027559050706456922,0.08139533868660043,0.014925344509861382
2021-08-13,-0.017730537093646803,0.01720656940451093,-0.015325682272972596,0.010752699745466332,0.004902030256218826
2021-08-16,-0.014440379677132631,0.009950127146902021,0.00778215757942835,-0.03546097150954275,0.014634039325807535
2021-08-18,-0.018315060057412014,0.029556665877332522,0.034748984990649046,-0.0073529181758882345,-0.014422972972138126
2021-08-19,-0.03358196465515462,-0.014353983711665519,-0.029850769324791693,-0.011111122439134258,-0.024390274478340745
2021-08-20,-0.023166108941044317,-0.00970880334241031,0.038461618841673095,-0.01123596664019555,0.0
2021-08-23,0.039525483368035186,0.0,0.011111095139045624,0.0340909446372637,0.05499997430095371
2021-08-24,-0.04182494615233989,-0.004901994168573509,-0.03296708087744393,-0.010989022069434418,-0.01421805854358571
2021-08-25,-0.003968179295183227,0.014778426265092515,0.015151527031564749,0.0,-0.009615366795223679
2021-08-26,0.019920183048672158,-0.00970880334241031,-0.007462740604980533,0.0,-0.014563079544322233
2021-08-27,-0.02734370898189986,-0.009803988337146907,-0.0037593286494850275,-0.0037037383743201424,-0.004926099019978536
2021-08-30,0.0441767253391816,0.044554449254888384,0.007547126702094564,0.04460971246044432,0.01980194240900901
2021-08-31,-0.030769232556453696,-0.009478618517239967,0.0,0.0035586630825930055,0.004854359848107448
2021-09-01,0.047618990544089135,-0.009569322474443642,0.0,-0.01063830920083031,0.004830908878020068
2021-09-02,0.0,0.014492729747620503,0.003745345573736625,0.010752699745466332,-0.009615366795223679
2021-09-03,0.026515283259257005,0.019047688356066628,-0.007462740604980533,-0.00709217655394101,0.029126237059055926
2021-09-06,0.0073800458343911135,0.014018667870664636,-0.007518754572462094,0.021428593771994242,0.03301880538373814
2021-09-07,-0.014652070173451048,-0.01382486172577313,0.0,-0.01398605742943293,-0.013698531677817871
2021-09-08,-0.011152375033474327,-0.018691655526734352,-0.011363620771071448,-0.03191483886265345,-0.027777872794183756
2021-09-09,0.026315804414358546,0.038095196281050736,0.015325682272972596,0.01465196831569826,-0.004761819535468281
2021-09-10,-0.010989080289489972,-0.004587071450297686,0.015094351044744103,0.01805053042738014,0.009569359604972405
2021-09-13,-0.007407380062160018,0.0046082096371613535,0.007434901686061979,-0.0035460439070517102,-0.004739403596374592
2021-09-14,0.033582077356900664,0.01376144609724661,0.08856085988948137,-0.024911086856314824,0.057142981704572104
2021-09-15,0.0036100949192832132,-0.022624475247597142,0.016949188221428546,-0.007299247406959308,-0.009009063761053815
2021-09-16,0.0,-0.004629427681067888,-0.009999986200134647,-0.0036765050891088835,0.027272675502953092
2021-09-17,-0.03956819915737164,0.009302270388420686,0.010100996020951714,0.0036900716563326164,-0.03097346516414412
2021-09-20,-0.011236138088003611,-0.02304174662867453,-0.0066667149661955305,-0.0036765050891088835,-0.02283100836641916
2021-09-21,0.01893943900974593,-0.014150744995857667,0.013422916691991471,-0.02952029622518626,0.04672895933643617
2021-09-22,0.040892154072187825,0.009569322474443753,-0.009933846327311091,0.03422056922194505,-0.013392832174175306
2021-09-23,0.010714354289851569,-0.023696546293099918,-0.003344505916923146,-0.025735259616773476,0.02262439163719865
2021-09-24,0.06007055371313119,0.0,-0.010067100690977382,0.0,-0.004424770584823934
2021-09-27,0.006666642503410092,0.004854340359675469,-0.020338955696904804,0.0,0.035555560949182885
2021-09-28,0.15231803247077713,-0.019323741355727897,0.017301073999003158,-0.022641532240320283,-0.0042919064405757545
2021-09-29,-0.011494209975726477,0.049261172013171706,0.0,-0.02316604704128644,0.03448283501501037
2021-09-30,0.023255813953488413,0.03286383473231802,0.03401349887304028,-0.003952606310678508,-0.008333250792989633
2021-10-01,0.01136359346013327,-0.009090970676062238,-0.013157820821785404,-0.02380945051363559,0.07563010408315862
2021-10-04,0.0449437372884145,0.022935820744195423,0.003333271233939117,0.14227643186168826,0.09765632328048368
2021-10-05,-0.016128973327126928,-0.004484335410345874,-0.029900292814479035,-0.06405700415426718,0.05338073938719656
2021-10-06,0.019125694559463335,0.07657664423274291,-0.013698641061772099,0.015209173593320635,-0.023648659281301332
2021-10-07,-0.06970515809359701,-0.04602509885358175,-0.0034722474905312106,-0.007490613185057504,0.02768161012987136
2021-10-08,0.046109602648487735,0.04332438178892706,0.04529622756075491,0.03396220392790417,0.0
2021-10-11,0.0550963788485328,-0.0211862548448033,0.0666666321670033,0.12773724061030522,-0.003366943277567702
2021-10-12,-0.0156657382793034,0.017316014028476268,0.009374987365845522,-0.025889967899630606,0.03716214786307748
2021-10-13,-0.013262709763035896,0.0680848803922045,-0.02476782219449436,0.01661128546140267,-0.022801313497630038
2021-10-14,-0.00268808102745155,-0.007968077766761672,0.006349252765990077,0.009803931991549497,0.016666689867196993
2021-10-15,0.0026953262828952607,0.004016089317552707,-0.0063091940979128625,0.05177993579926121,0.0
2021-10-18,0.008064649051036099,-0.00400002486044071,-0.019047594013848035,0.02153843287118873,0.0
2021-10-19,-0.010666706831362283,0.02008034594146313,-0.003236185794093127,0.0,0.022950935355834368
2021-10-21,-0.05390831673466512,-0.03149606143834538,0.0,-0.021084309878240837,-0.035256495727173376
2021-10-22,-0.01139614035063563,0.004065167785460622,0.00974024610244828,-0.0123076539267154,0.013289011725403865
2021-10-25,0.0057638417766330274,-0.020243038212025777,-0.009646288874831987,0.003115215982461228,-0.00655736496282322
2021-10-26,0.011461187862708444,0.016528924763987263,0.0,-0.009316780081883413,0.02310242639724791
2021-10-27,-0.01982995536899579,-0.024390293596922685,-0.0032468607127081883,0.015673971846423385,-0.029032356341301524
2021-10-28,-0.05780351311707632,0.0,-0.01628651152661109,-0.03703699984907982,-0.006644505862701933
2021-10-29,0.030674918245184424,0.004166797192340477,0.019867521298686075,0.012820472716933207,0.01003347967035606
2021-11-01,0.0029761792395586184,0.0,-0.025974045612474628,-0.01898728313006226,-0.019867617999416498
2021-11-02,-0.023738872669514244,-0.020747015254096945,-0.016666701166330178,0.0,-0.01689180646402688
2021-11-03,0.01823710522757116,0.012712050239942485,0.020338955696904693,0.009677429250115166,0.013745677912795795
2021-11-04,0.0,0.0,-0.013288961720242742,-0.006389836129429671,0.03728811898223072
2021-11-05,-0.017910470099687825,-0.00836835658738988,0.00673396830718076,-0.006430848244984522,-0.019607911065339878
2021-11-08,0.03039511417550278,0.0,0.0,0.012945024442750475,0.0
2021-11-09,0.005899593839938433,-0.012658201077894837,0.016722356509377034,0.038338617022058985,0.010000035336192203
2021-11-10,-0.00879744485963474,0.05555568645309039,-0.0032894126482925223,0.009230778944473217,0.0
2021-11-11,-0.0029586578743648895,0.0,-0.009900976571056153,0.0,-0.006600647819567262
2021-11-12,0.0,-0.004048709103639747,0.0,0.04573167870659267,-0.006644505862701933
2021-11-15,-0.04451048708493832,-0.004065065911769028,-0.019999972400269184,-0.008746365044190019,-0.006689058071896792
2021-11-16,0.0031056725025244702,0.008163418531625943,-0.006802770182082529,0.02941182098966255,0.010101046154671556
2021-11-17,0.015479818259415357,0.012145620004746283,0.0034246824184807068,-0.0057143392363583345,-0.003333273725817043
2021-11-18,-0.009146307773569617,-0.00800004972088142,-0.023890781366154856,-0.008620627043993134,0.0033444215984592685
2021-11-19,0.012307739490378333,0.0040322833275496794,0.041957983752829886,0.07536229865688071,0.02000007067238463
2021-11-22,-0.0030395940426564128,-0.004016089317552707,-0.006711371517979514,0.010781637342203165,-0.00653593536185737
2021-11-23,0.03963409243771143,0.008064566655099581,-0.006756718365170444,-0.03466665919264256,0.016447389972257254
2021-11-24,-0.005864992764752164,-0.00400002486044071,0.010204067263780647,0.0,0.0420710645164577
2021-11-25,0.029498592882496233,0.0,0.013467936614361742,0.008287301602005082,0.012422437704496136
2021-11-26,-0.05157599446668448,-0.052208859189283974,-0.019933528542986023,-0.02739724336860916,-0.04294470487284685
2021-11-29,0.02114813963477169,0.012712050239942485,0.016949188221428546,0.0535211351004532,-0.012820590701208112
2021-11-30,0.005917047665319641,-0.03347279720500429,0.02333324363420841,-0.021390373973739107,-0.02597408150936842
2021-12-01,0.03235299813569825,-0.021645044657808254,0.0,0.01366119340561256,-0.033333272655023394
2021-12-02,0.031338912681164066,0.035398113311531754,0.026058654433781747,-0.005390818671101583,0.03448269368552248
2021-12-03,0.002762504234410379,-0.017094016178649696,-0.0031745442409338853,-0.010840142034120204,-0.006666654531004679
2021-12-06,0.05234165143358238,-0.017391194439786428,-0.006369472939628418,0.0027397517611171818,-0.006711397096869853
2021-12-07,-0.002617870180079529,0.04867241966448743,0.0,0.03278685049880736,0.013513488581776034
2021-12-08,0.010498727822108256,-0.021097072291368257,0.0,0.01587303268640894,-0.006666654531004679
2021-12-09,0.0051947071805971134,0.034482758620689724,-0.003205068664285715,0.00781250814603962,0.006711397096869964
2021-12-10,-0.007751987595571053,-0.012499973894865235,0.0032153741592475527,-0.043927672472424684,-0.003333273725817043
2021-12-13,0.0,-0.0042194356067367655,0.01602567504897956,0.010810844810678732,-0.006689058071896792
2021-12-14,0.0,-0.004237102302430462,0.006309194097912751,-0.03475934934347813,-0.003366943277567702
2021-12-15,0.05208338085492947,0.021276405150052025,-0.018808750985410128,0.005540148730890593,0.0033783178822508475
2021-12-16,0.009901103353167517,-0.033333333333333326,0.012779479292639007,0.01928372053840599,-0.006733886555135404
2021-12-17,0.004902016306494339,0.0,0.01892741904611639,0.0,0.0033897696015123824
2021-12-20,0.0,-0.021551643121995534,-0.015479908898454298,0.024324350098417824,-0.043918892153965494
2021-12-21,0.03414635799389609,-0.004405203178432182,-0.0031445957493482224,-0.005277028304312981,-0.0035336190422677882
2021-12-22,0.014150746489169252,-0.004424805747335059,-0.009463709523058195,0.02652518168414586,-0.021276556965370674
2021-12-23,0.0,0.017777663920731657,-0.01592359994541581,0.005167942448774943,-0.007246363317030102
2021-12-24,0.03255809085552808,-0.008733569497019533,-0.003236185794093127,-0.007712090365560975,-0.0072992563807088295
2021-12-27,-0.018017885027930225,0.0,0.0032466926948699903,0.02849741789213356,0.03308823182052234
2021-12-28,0.05504573491552778,0.008810516757425058,-0.006472539062287397,-0.002518915345382844,0.0
2021-12-29,0.0043479417074558935,0.004366839466694694,0.01954411724919547,-0.005050489411704384,-0.007117424296985919
2021-12-30,0.04658944754864236,-0.008695706180449791,0.012779479292639007,-0.012690347592166584,-0.014337005464616803
2022-01-03,0.053333452436108875,0.004385992391369831,-0.0031545154251453322,0.06426737682588968,0.018181960482338555
2022-01-04,-0.02953605114724045,0.008733788369759132,-0.0063291595292761516,-0.0265700554634124,0.0
2022-01-05,-0.02608680295335075,-0.03463202805695276,-0.01592359994541581,-0.01985111647122617,-0.025000123332473256
2022-01-06,0.02678555238029201,0.01793710382246516,-0.038834899425521985,0.002531605953632665,-0.010988814441924122
2022-01-07,0.05652196656043551,0.004405203178432071,0.01683505144849362,-0.005050489411704384,0.0037035177469744163
2022-01-10,-0.0123459217947407,-0.008771764950025962,-0.006622564218207394,-0.002538031409853536,-0.03321021181563544
2022-01-11,-0.02499985359414658,0.008849389716570899,-0.023333329883367004,-0.007633595563470097,-0.011450481826446812
2022-01-12,-0.012820525911369507,0.004385992391369831,0.006825899686164982,0.0,0.0038610586928673474
2022-01-13,-0.012986965576117337,0.008733788369759132,0.023728898594404635,0.03333332477790307,0.03076923362045636
2022-01-14,-0.004386010334586965,-0.008658169747514988,0.02317871772982172,0.0024813507489878095,0.0
2022-01-17,-0.004405270250875448,-0.008733569497019533,-0.012944910650473651,-0.004950479717286016,-0.029850748952200523
2022-01-18,-0.01769923667264872,-0.004405203178432182,-0.019672188167944915,-0.019900497822140983,-0.015384709475059322
2022-01-19,0.004504551844890958,-0.008849611494670229,0.020066948963919806,-0.025380695184333057,-0.0039061801507096483
2022-01-20,0.03587449966230283,-0.013392939553828254,0.0032786273319616033,0.00781250814603962,0.023529430290547326
2022-01-21,0.0,0.013574745297050272,-0.003267913062875105,0.023255773351054554,0.026819933746183855
2022-01-24,-0.017316014945472524,-0.013392939553828254,-0.019672188167944915,-0.012626255126021446,-0.026119412824735178
2022-01-25,-0.026431745337499257,-0.013574631899182954,-0.016722356509377034,-0.017902789728302837,-0.007662882170240137
2022-01-26,0.0,0.0,0.04761903923720534,-0.0260416503745875,0.0463320221485608
2022-01-27,0.04524889554086342,0.00458729939761815,0.025974045612474628,-0.008021398604000196,-0.018450150602588145
2022-01-28,-0.012986965576117337,0.0,0.041139209411857225,-0.021563342136248442,0.030075192055999178
2022-01-31,-0.017543856404672376,0.0,0.009118528363913692,0.002754777826409871,0.0072992563807088295
2022-02-02,-0.013392933053530842,0.0045661233061562445,-0.003011992088250315,0.024725301356067098,-0.014492726634060205
2022-02-03,0.0045248068778489525,0.0,-0.012084679054650938,-0.02680963492682109,0.014705854564179166
2022-02-04,-0.01801789082637728,0.0,-0.024464772519023126,-0.0027548467647939834,-0.007246363317030102
2022-02-07,0.009174278211737219,-0.004545368592689947,-0.025078388721919698,0.005524844691729092,0.01094894319115336
2022-02-08,0.0,0.01369848435191301,-0.012861829431169092,-0.0164834654883822,0.01805044899110375
2022-02-09,0.004545437993125567,0.0,0.0,0.005586574605840999,0.0
2022-02-10,-0.022624352374773116,-0.01801801700101746,0.006514705749731897,-0.019444418377117745,-0.021276556965370674
2022-02-11,0.004629482320065215,0.0,-0.003236185794093127,0.019830001217203908,-0.003623239853822735
2022-02-14,0.027649800626812437,-0.027522876718627853,-0.032467599020052806,0.013888880199780074,0.021818259127718287
2022-02-15,0.02690598504350472,0.037735844595776724,0.0,0.03013699512972634,0.010676193605281492
2022-02-16,-0.021834102141619738,-0.004545368592689947,0.0,0.010638264594902136,0.02112671993864801
2022-02-17,-0.008928726611277193,0.0,-0.020134201381954653,0.01578949066768809,-0.006896427965348839
2022-02-18,0.009009167000419316,0.022830959831114495,0.01027395864329117,-0.0025906330979570402,0.013888749462651173
2022-02-21,-0.008928726611277193,-0.00446420130547287,-0.023728810883392848,-0.010389642635890706,-0.006849302258754908
2022-02-22,0.004504551844890958,0.0,-0.0069444051381859495,-0.007874024022860304,-0.031034479702848117
2022-02-23,0.04035885151179697,0.013452884057262526,0.006992967135090122,0.01851856020172238,0.0
2022-02-24,0.0689653229620657,0.008849389716570899,-0.038194452867214124,-0.002597426908734435,0.024911156518858224
2022-02-25,-0.012096561668922479,0.01754385964912286,0.032491024638178434,0.00781250814603962,0.0
2022-03-01,0.05306119873310311,-0.017241379310344862,0.006992967135090122,-0.015503892009460007,0.02430545098587733
2022-03-02,0.011627809425647895,-0.03070172690687567,-0.038194452867214124,0.023622072068580913,0.0
2022-03-04,0.1647509557911715,0.01809966039606703,-0.010830310409177812,0.08717940557384574,0.06101694176988026
2022-03-07,0.06578969876798091,0.031110967552226976,-0.03649633244329864,0.028301917973023505,0.019169292676838978
2022-03-08,-0.03703724268799502,0.07758626090717535,-0.018939335281649594,0.07798169666102495,-0.043887166276162626
2022-03-09,-0.01282046661748637,0.00800004972088142,0.027026921724397024,-0.02127658215049344,0.013114835249615098
2022-03-10,-0.03246750520626751,-0.007936556871298461,0.007518851845954133,-0.04565222027247695,-0.06796108632114206
2022-03-11,0.006711290377352075,0.003999924616728157,0.04104478368469722,-0.00911158900498521,-0.024305674067857552
2022-03-14,-0.06999989130829953,0.015936255377865916,-0.01792118385037389,-0.01149430312781452,0.0177936179022673
2022-03-15,-0.028673830430891778,-0.01176458332371022,-0.03649633244329864,-0.016279048654175177,-0.031468527541223534
2022-03-16,0.040590412028141065,0.015873014294474297,0.02272733955255113,-0.002364029271367807,0.00722020279052682
2022-03-17,-0.028368689696997018,0.003906274091161954,-0.022222286110484157,0.03554506023227599,-0.0035842801509289313
2022-03-18,-0.007299344956886111,-0.0038910744877039827,0.003787906260493301,-0.01601839888851697,-0.007194231303220278
2022-03-21,0.0,0.03124999694080488,0.015094351044744103,0.00930241328265713,-0.010869603170852837
2022-03-22,0.029411655281460947,-0.003787807232488616,0.011152400623417824,0.043778807157644595,0.0109890497811993
2022-03-23,0.0,-0.015209218227773325,-0.007352899208346919,0.0022074708858013103,0.032608693121943144
2022-03-24,0.028571425703069364,0.015444111083577461,0.022222190278091247,0.046255443960144804,0.003508821761773362
2022-03-25,-0.02083325809699932,-0.026616036609914295,0.0,0.0,-0.010489546620743861
2022-03-28,0.014184344848498398,0.04687509330545314,0.010869549932214673,-0.0042104606555842805,0.0
2022-03-29,-0.03146856445978241,-0.022388102269893295,-0.010752673213812458,-0.031712506010144415,-0.00706712457284131
2022-03-30,-0.032490908419296916,0.01526717338200645,-0.018115979053079934,-0.013100450519905937,-0.007117424296985919
2022-03-31,0.003731277141674205,-0.011278170341374127,-0.022140191102676732,0.00221246556759791,0.007168445162758941
2022-04-01,0.04460981809537001,0.019011427496027578,-0.015094351044744214,0.01324493579883601,-0.010676193605281381
2022-04-04,0.0,0.01865664279551238,0.026819919193461272,0.06100220881929186,0.010791404731467447
2022-04-05,0.06761545473242969,0.01098898677847937,0.007462740604980533,0.022587327237531207,0.0
2022-04-06,0.023333390802508402,0.014492752307239787,0.0,0.009036103409420182,-0.014234848593971727
2022-04-07,-0.006514725981835112,-0.01428571300709558,-0.014814921295251415,0.009950292362421953,0.003610043410050112
2022-04-08,0.03606567620815748,0.014492752307239787,0.01127827776893131,0.08866994102273473,0.003597173428247169
2022-04-11,-0.0063290908406761215,-0.021428614262298917,-0.040892199744965385,-0.05882360401274633,-0.028673895790134574
2022-04-12,0.0,0.014598539478370531,-0.003875996980076013,0.057692370624081724,-0.02214018072310575
2022-04-13,0.06687904874600226,0.003597144676829034,0.05836577912590468,0.004545474399709093,0.026415105318211785
2022-04-14,-0.011940337832542447,-0.014336916596873306,-0.003676497168046966,-0.026009584275852315,-0.003676522692164119
2022-04-18,-0.006042273751034277,0.018181839721788995,0.08487089169155171,0.08571428571428563,-0.007379941702988724
2022-04-19,-0.006079175642901169,-0.01428571300709558,0.003401297081698118,-0.04824561403508776,0.04089217244345855
2022-04-20,-0.012232286300332795,0.0,0.07796605531214285,0.05069124423963123,-0.007142957939496375
2022-04-21,0.012383768097174341,0.014492752307239787,0.01886798133177492,-0.03508771929824561,0.010791404731467447
2022-04-22,-0.01834847243203175,0.007142811751892131,-0.02469129788295843,-0.036363636363636376,-0.014234848593971727
2022-04-25,0.0,0.0035461213503467093,0.041139209411857225,-0.018867924528301883,-0.02527065178163046
2022-04-26,-0.015576397371608874,0.017667954042686285,-0.027355663738389824,-0.024038461538461564,0.0
2022-04-27,0.003164500942616444,-0.010416817133736767,-0.006250045482956268,0.044334975369458185,0.01481466587316893
2022-04-28,0.05362778934442436,0.06315784938188318,0.0031447584836226117,0.0,0.05839416828585131
2022-05-09,-0.0538921888589442,-0.04484475581018632,-0.04702203968764396,-0.06603773584905659,0.0
2022-05-10,-0.022151862420088042,-0.007092190597848935,-0.01644731858438564,-0.024242424242424288,0.04482755717705711
2022-05-11,0.019417404188159626,-0.014285698089370968,0.017352869604768895,0.006211180124223503,0.0033003769193711285
